source_file,vessel_id,target_type,hull_count,hull_type,propulsion,length_overall_ft,beam_ft,draft_ft,displacement_kg,hull_material,engine_count,engine_type,fuel_type,sail_area_sqft,mast_count,rig_type,cabin_count,berth_count,year_built,price_usd,location_country,builder,model,condition,engine_hours,max_speed_knots,cruising_speed_knots,range_nm,fuel_capacity_l,water_capacity_l,generator_onboard,air_conditioning,flybridge,helm_count,beam_to_length_ratio,brand_popularity_score,electronics_score,safety_gear_score,photos_count,has_trailer,listing_description,created_at
power_catamaran_010.pdf,PCAT-2025-LEO43-00127,Power Catamaran,2,Semi-displacement catamaran,"Twin diesel inboard, shaft drive",42.8,22.1,3.1,13500,Fiberglass (GRP),2,Inboard diesel (twin 320 hp class),Diesel,0,0,None,3,6,2019,679000,United States,Robertson & Caine,Leopard 43 Powercat,Used - Excellent,890,23,16,320,1500,700,True,True,True,2,0.52,86,90,88,47,False,"Impeccably maintained 2019 Leopard 43 Powercat in excellent condition, US-documented and turnkey for extended cruising. This popular 3-cabin owners’ layout offers a full-beam salon with panoramic windows, a spacious flybridge with hardtop, and safe, wide walkaround decks—ideal for families, charter, or liveaboard comfort. Powered by twin inboard diesels (320 hp class) on straight shafts, she delivers a confident 16-knot cruise with a top speed around 23 knots. The efficient semi-displacement hulls provide comfortable handling in a range of conditions and economical operation. With 1,500 L of fuel and 700 L of water, plus a generator and full air conditioning, she’s set up for independent coastal cruising and island hopping. Highlights: - Layout: 3 cabins / 6 berths with an owners’ suite and two guest cabins; bright, modern interior with abundant storage - Helms: Dual stations (flybridge and inside) for all-weather operation and easy docking - Flybridge: Expansive seating, dinette, wet bar with fridge, and clear sightlines to all corners - Galley: Up-level galley in the salon with large fridge/freezer, LPG cooktop/oven, and ample countertop space - Power & Performance: Twin inboard diesels (~320 hp each), shaft drive for reliability, 16-knot cruise, approx. 320 nm range at cruise; shallow 3.1 ft draft for gunkholing - Systems: Onboard generator for off-grid power, multi-zone air conditioning, dedicated house battery bank with smart charging - Electronics: Raymarine/Axiom-class MFDs at both helms, radar, AIS transceiver, autopilot, depth/speed/wind, VHF with DSC, and backup analog engine gauges (Electronics Score: 90) - Safety: USCG-compliant gear, EPIRB, offshore PFDs with tethers, throwable devices, flares, fire suppression in engine rooms, and high water alarms (Safety Gear Score: 88) - Deck Gear: Electric windlass with all-chain rode, primary and secondary anchors, wide side decks with high rails, fender and line package - Comfort: Large cockpit with convertible dining, forward lounge with sunpads and bow seating, generous natural light and ventilation - Condition & Care: Professionally serviced; engines and generator recently serviced, bottom paint and anodes current; clean bilges and meticulous records This Leopard 43 Powercat blends space, performance, and economy in a sleek, easy-to-handle platform. Whether you’re planning Bahamas runs from South Florida or comfortable coastal cruising, this boat is dialed-in and ready to go. Private showings available by appointment in the Fort Lauderdale area. Broker Notes: Additional photos available upon request",2025-11-15T12:00:00Z
power_catamaran_011.pdf,AQ44-19-08741-US,Power Catamaran (For Sale),2,Catamaran (planing),Twin inboard diesels,44.9,21.6,3.6,16300,Fiberglass (GRP),2,Inboard diesel,Diesel,0,0,None,3,6,2019,769000,United States,Aquila Boats,Aquila 44 Power Catamaran,Used - Excellent,820,22,17,260,1500,700,True,True,True,1,0.48,82,88,86,42,False,"Exceptionally well-kept 2019 Aquila 44 Power Catamaran offering the sought-after 3-cabin, 3-head owner’s layout. With a 44.9 ft LOA and a wide 21.6 ft beam, this Aquila delivers remarkable stability, fuel efficiency, and expansive living spaces. Twin inboard diesel engines (Volvo Penta D4-300 equivalents) provide a comfortable 17-knot cruise and approximately 22 knots at wide open throttle. At cruise, expect practical economy and a real-world range of about 260 nautical miles with reserves from the 1,500-liter fuel capacity. Highlights: Spacious flybridge with robust hardtop, U-shaped seating, wet bar, grill, refrigerator, and dedicated helm station for outstanding visibility and comfort. Three generous cabins with en-suite heads; the owner’s suite spans the starboard hull with abundant storage and natural light. Air conditioning throughout, powered by a Cummins Onan 9 kW generator for quiet, efficient off-grid comfort. Well-appointed galley with full-size refrigeration, induction cooktop, convection oven, deep sinks, and ample solid-surface workspace—ideal for extended cruising or entertaining. Quiet, low-draft (3.6 ft) ride that opens up shallow anchorages and island hopping while maintaining excellent seakeeping. Electronics and Navigation: Dual 12-inch multifunction displays at the flybridge helm (chartplotter with integrated sonar), Chirp depth sounder, closed-array radar, AIS transceiver, autopilot, GPS, and VHF with DSC, Integrated engine data and fuel management, Bow and stern cameras for docking confidence. Mechanical and Systems: Twin inboard diesels (approx. 820 hours), shaft drive for simplicity and reliability, Cummins Onan 9 kW generator (approx. 620 hours), 12V/110V electrical systems with robust inverter/charger, 700 L freshwater capacity with dual water heaters and pressurized hot/cold system, Electric windlass with helm and foot switches, all-chain rode, Trim tabs, dual thrusters (if fitted), and efficient catamaran hulls for smooth handling. Safety and Deck: USCG safety package including offshore PFDs, flares, and throwables, EPIRB, horn, dual bilge pumps per hull with high-water alarms, Fire suppression in machinery spaces, Wide, secure side decks with high rails; large foredeck lounging area. Condition and Service: Professionally maintained with recent engine and generator services, Bottom paint and propspeed applied within the past season, Canvas and soft goods in excellent condition; gelcoat presents well with consistent shine, Turn-key and cruise-ready. Why This Aquila 44: The Aquila 44 is renowned for its smart use of space, fuel efficiency, and stable catamaran platform. This example’s features, condition, and maintenance history make it an ideal family cruiser, charter candidate, or comfortable liveaboard—delivering big-boat comfort in a manageable size with economical twin diesels and a dependable generator. Shown by appointment; comprehensive photo set available (42 images). Broker Notes: Additional photos available upon request Authorized Signature Contact: +1-393-297-1290",2025-11-15T14:20:00Z
power_catamaran_012.pdf,AQ44PC-2019-SEA8271,sale,2,Catamaran (semi-displacement),Twin inboard diesel (2 x Volvo Penta D4-300),44.9,21.6,3.9,16330,Fiberglass (GRP),2,Inboard,Diesel,0,0,None,3,6,2019,799000,United States,Aquila (by Sino Eagle Yachts),Aquila 44 Power Catamaran,Used,860,22,17,380,1500,780,True,True,True,1,0.48,88,90,87,42,False,"2019 Aquila 44 Power Catamaran in excellent condition, US-spec, professionally maintained with low hours. This three-cabin, three-head layout features a full-beam master suite with private head, two VIP guest cabins, and a bright salon with 360-degree visibility. The generous 21’6” beam provides outstanding stability and space, while the semi-displacement hulls deliver efficient cruising and easy handling. The expansive flybridge includes a hardtop, forward helm with excellent sightlines, a large dinette, wet bar with grill and fridge, and protected stair access to the cockpit. Powered by twin Volvo Penta D4-300 diesels, she cruises comfortably at 17 knots with a top speed around 22 knots. Equipment highlights include a 9 kW Cummins Onan generator, 3-zone reverse-cycle air conditioning, inverter/charger, electric davit system for a tender, and a well-appointed galley with full-size refrigeration. Electronics package features dual Raymarine Axiom 12” MFDs, Raymari",2025-11-15T10:00:00Z
power_catamaran_013.pdf,PC-2025-00172,Power Catamaran,2,Catamaran (semi-displacement),"Twin inboard diesel, shaft drive",42.8,22.1,3.1,14500,Fiberglass (GRP),2,Yanmar 8LV-320 inboards (320 hp each),Diesel,0,0,None,4,8,2019,589000,United States,Robertson & Caine (Leopard Catamarans),Leopard 43 Powercat,Used - Excellent,1050,24,17,700,1000,780,True,True,True,2,0.516,86,88,90,38,False,"This 2019 Leopard 43 Powercat is a turn-key, owner-maintained example of one of the most sought-after power cats in the 40–45 ft range. Designed by Simonis Voogd and built by Robertson & Caine for Leopard Catamarans, the 43 PC blends outstanding fuel efficiency with a remarkably stable ride and expansive living spaces. Powered by upgraded twin Yanmar 8LV-320 (320 hp each) inboard diesels with approximately 1,050 hours per engine, she cruises comfortably at 16–18 knots and will top out around 24 knots. With 1,000 L of fuel and a frugal semi-displacement hull, expect up to 700 nm of range at efficient displacement speeds. The layout features 4 spacious cabins and 3 heads, sleeping up to 8 in air-conditioned comfort. The saloon offers panoramic views, a U-shaped dinette, and a well-appointed galley with a full-size fridge/freezer and generous storage. The flybridge is a highlight, with a hardtop, wrap-around seating, wet bar with sink and fridge, and excellent sightlines from the upper helm. Electronics are comprehensive: dual Raymarine Axiom MFDs (lower and flybridge), Raymarine Quantum radar, Evolution autopilot, AIS transceiver, depth/speed/wind sensors, VHF with remote handset, and a 12-speaker Fusion Apollo multi-zone audio system with Bluetooth. Underwater lights, LED deck lighting, and networked engine data round out the package. Mechanical/electrical equipment includes a Cummins Onan 9 kW generator (approx. 820 hours), 50 A shore power with smart charger, 2,000 W inverter, battery monitoring, electric windlass with helm control, and upgraded 16,000 + 12,000 BTU reverse-cycle air conditioning. Freshwater capacity is 780 L, with hot water via engine heat exchanger and 220V/110V heater. Cockpit and transom showers are hot/cold. Safety gear is cruise-ready: 8-person offshore life raft (service current), EPIRB, throwable devices, Type I/III PFDs, jacklines, flares, dual electric bilge pumps per hull, manual backups, and an automatic fire suppression system in the engine rooms. High stainless rails, wide side decks, and excellent visibility make movement underway secure. Additional features: - Large aft cockpit with teak table and sunshade - Davit system for tender on the swim platform - Sunpad forward with centered access - Blackwater holding tanks with deck and overboard discharge (where legal) - Ample storage throughout for extended cruising Meticulously kept and professionally serviced, this Leopard 43 Powercat presents in excellent condition and is ready for the season. Ideal for island hopping, coastal cruising, or the Great Loop with her shallow 3.1 ft draft and outstanding economy.",2025-05-29T10:15:00Z
power_catamaran_014.pdf,LEO43PC-2018-FTL-7821,Power Catamaran,2,Semi-displacement catamaran,Twin Yanmar 4LV-260 inboard diesels,43.5,22.1,3.1,13500,Fiberglass (GRP),2,Yanmar 4LV-260 Inboard,Diesel,0,0,None,3,6,2018,625000,United States,Robertson & Caine,Leopard 43 Powercat,Used - Excellent,980,24,17,700,1000,780,True,True,True,1,0.51,9.1,9.3,8.9,46,False,"This 2018 Leopard 43 Powercat presents in excellent condition and is turnkey for extended cruising or comfortable liveaboard use. Powered by twin Yanmar 4LV-260 inboards (980 hours), she delivers confident performance with a fast cruise at 17 knots and sprint capability up to 24 knots. The broad 22'1"" beam provides exceptional stability, generous deck space, and a bright, open interior. The popular 3-cabin owners’ layout offers a full-width master suite in the starboard hull with private head and shower, plus two guest cabins and an additional head in the port hull. The saloon features panoramic windows, a functional galley-up with ample refrigeration, and direct access to the aft cockpit. The flybridge helm offers excellent visibility, a large social area with seating and table, and a hardtop for shade. Systems and equipment were chosen for reliability and ease of maintenance. A Northern Lights 9 kW generator supports the 3-zone air conditioning and onboard amenities. Electronics include a comprehensive Raymarine suite with dual Axiom MFDs, Quantum radar, AIS, autopilot, high-definition sonar, and digital switching. Safety inventory is complete with offshore life raft, EPIRB, and full USCG gear. Notable Features: - Twin Yanmar 4LV-260 diesels (980 hrs), recent services up to date - Northern Lights 9 kW generator (approx. 1,150 hrs) - 3-zone reverse-cycle air conditioning - Raymarine Axiom 12” MFD at flybridge, Axiom 9” at nav station - Raymarine Quantum radar, AIS 700 transceiver, Evolution autopilot - High-power LED navigation and deck lighting - 1,000 L fuel, 780 L freshwater; efficient semi-displacement hulls - Electric windlass with 60 lb anchor and 80 m chain - 600 W solar array with MPPT charging and AGM house bank - Large flybridge with seating, table, and wet bar - Galley-up with propane cooktop/oven, microwave, and dual-drawer fridge/freezer - Two heads with separate showers, electric freshwater toilets - Safety kit: 8-person offshore life raft (service current), EPIRB, flares, jacklines, throwables, and Type I PFDs This Leopard 43 PC balances efficiency, speed, and comfort—ideal for island hopping, Great Loop cruising, or Bahamas crossings. US-based and ready to survey.",2025-11-15T14:22:05Z
power_catamaran_015.pdf,9f8c1a47-2d4c-4b1e-9a2b-6d2c1f9a5e55,Power Catamaran,2,Catamaran,"Twin inboard diesel, straight shafts",42.8,22.1,3.1,12800,Fiberglass (GRP),2,Yanmar 8LV-320 V8 diesel inboards (320 hp each),Diesel,0,0,N/A,3,6,2019,649000,United States,Robertson & Caine,Leopard 43 PC (Owner’s Version),Used - Excellent,1190,24,17,500,1000,780,True,True,True,1,0.516,9.0,8.8,9.1,42,False,"Meticulously maintained 2019 Leopard 43 PC (Owner’s Version) from renowned builder Robertson & Caine. This highly sought-after power catamaran combines efficiency, comfort, and offshore capability. With a 22.1 ft beam on a 42.8 ft LOA, the 43 PC delivers exceptional stability, minimal roll at anchor, and impressive economy for extended cruising. Powered by twin Yanmar 8LV-320 V8 diesels (320 hp each) on straight shafts, she cruises comfortably at 17 knots with a top speed of approximately 24 knots. At economical displacement speeds around 7–8 knots, expect ranges up to about 500 nm on the 1000 L fuel capacity (conditions dependent, reserve assumed). The shallow 3.1 ft draft opens up skinny-water anchorages and island hopping. The Owner’s Version layout features a spacious owner’s suite in the starboard hull with a private head and large shower, plus two guest cabins and a second head in the port hull. The saloon offers panoramic windows, a U-shaped settee with adjustable dining table, and a well-equipped galley up—perfect for social cruising. A large, shaded flybridge with hardtop hosts the primary helm, companion seating, and a wet bar, creating an ideal vantage point underway and a social hub at anchor. Equipment highlights include: - Machinery: Twin Yanmar 8LV-320 inboards (approx. 1190 hours, serviced 2025 Q2), direct shaft drives, dripless shaft seals, electronic throttles/shifters. Onan 9 kW diesel generator (~980 hours) powers full-boat systems at anchor. - Comfort: 40,000 BTU reverse-cycle air conditioning across cabins and saloon, large opening hatches and portlights, blinds, LED lighting throughout. 780 L fresh water with pressure hot/cold, separate shower stalls. - Helm/Flybridge: Garmin 12” multifunction display with chartplotter, HD radar, AIS transceiver, autopilot with remote, depth/speed/wind sensors, VHF with DSC. Full engine instrumentation, windlass control, and spotlight control at helm. Hardtop with integrated lighting and clears. - Galley: 2-burner propane cooktop with oven, microwave, top-loading and front-loading refrigeration, dedicated freezer, deep stainless sink, abundant storage. - Deck Gear: Electric windlass with chain counter, 25 kg Rocna anchor with 80 m chain, secondary Delta anchor, sun pads forward on the bow, wide side decks with guardrails, transom swim platforms with boarding ladder and hot/cold shower. - Electrical: 12V/110V system, 1200 W solar array with MPPT controller, 600 Ah AGM house bank (replaced 2023), dedicated engine start batteries (2024), inverter/charger 3000 W, shore power with galvanic isolation. - Safety: 6-person ISO liferaft (service 2024), EPIRB, offshore flare kit, throw ring, jacklines, fire extinguishers, engine room fire suppression, CO/smoke detectors, comprehensive medical kit. - Other: Full canvas and window covers, cockpit sunshades, interior and exterior upholstery in excellent condition, bottom paint and propspeed completed 2025 Q2, recent engine and genset service records available. This 43 PC shows clean mechanical spaces and a turnkey systems setup ideal for families or owner-operators. The combination of shallow draft, wide platform stability, and efficient twin diesels makes her equally at home on the ICW, Bahamas, or coastal passages. US duty paid, located in South Florida, and ready for immediate cruising and inspection.",2025-11-15T10:22:00Z
power_catamaran_016.pdf,AQ44-2018-US-0115,power_catamaran,2,catamaran,twin inboard diesel (shaft drive),44.9,21.6,3.8,16466,fiberglass (GRP),2,inboard diesel,diesel,0,0,none,3,6,2018,749000,United States,Aquila Power Catamarans,Aquila 44,used - excellent,1150,21,16,300,1500,700,True,True,True,2,0.48,85,90,92,42,False,"Meticulously maintained 2018 Aquila 44 Power Catamaran in excellent condition, US-based and ready for immediate cruising. With a generous 21'6"" beam on a 44'11"" LOA, this Aquila delivers exceptional stability, economy, and interior volume. Twin Volvo Penta D4-300 inboard diesels (approx. 1,150 hours) provide a comfortable 16-knot cruise and 21-knot top end, with the efficiency and soft ride catamarans are known for. Shaft drives keep systems simple and robust. The 3-cabin/3-head layout features a bright salon with 360-degree views, forward master suite spanning the bridge deck, and two generous guest cabins with en-suite heads in each hull. The galley-up configuration includes a full-size refrigerator/freezer, convection microwave, electric cooktop, and abundant storage. Air conditioning (multi-zone) keeps all living spaces comfortable. The expansive flybridge is a standout: a hardtop for shade, wet bar with grill and fridge, spacious dinette, and a fully equipped upper helm. Dual helm stations (flybridge and interior) ensure comfortable operation in all weather. The hydraulic Tenderlift-style platform eases tender launch and retrieval and adds valuable water access for swimming and diving. Electronics are cruise-ready: dual Raymarine Axiom 12"" multifunction displays, Quantum radar, AIS transceiver, Evolution autopilot, CHIRP sonar, and VHF with remote mic at the flybridge. Power systems include a Cummins Onan 9 kW generator, inverter/charger, and ample house battery capacity. Safety equipment is comprehensive—EPIRB, 8-person coastal liferaft (current service), USCG kit, fire suppression in engine rooms, and high-capacity bilge systems. Notable features: - Twin Volvo Penta D4-300 diesels (straight shaft) with regular professional service - Cummins Onan 9 kW generator, inverter/charger, shore power with smart charger - Air conditioning and heat, multi-zone - Hydraulic tender platform and integrated swim steps - Flybridge hardtop, enclosure-ready, lounge seating, wet bar and grill - Raymarine glass-bridge suite: dual MFDs, radar, AIS, autopilot, depth/sonar - Electric windlass with helm controls, dual anchors, robust ground tackle - 3-cabin/3-head layout, island berths, separate shower stalls - Freshwater capacity 700 L; fuel capacity 1,500 L; practical cruising range ~300 nm depending on speed and conditions - Recently upgraded soft goods and exterior upholstery; professional detailing This Aquila 44 strikes a rare balance of performance, comfort, and economy. Ideal for family cruising, island hopping, or as a capable liveaboard platform. Shown by appointment; detailed service records available. Broker Notes: Additional photos available upon request Authorized Signature Contact: +1-510-593-2787",2025-11-15T10:32:00Z
power_catamaran_017.pdf,L43PC-2019-FTL-0187,Power Catamaran,2,Semi-displacement catamaran,Twin Yanmar 8LV320 diesel inboards (320 hp each) with V-drives,42.8,22.1,3.1,13280,Fiberglass (GRP),2,Inboard,Diesel,0,0,None,3,6,2019,749000,United States,Robertson & Caine,Leopard 43 PC,Used - Excellent,1150,24,17,350,1000,780,True,True,True,2,0.52,9.1,8.8,9,58,False,"2019 Leopard 43 Power Catamaran in exceptional condition, professionally maintained and outfitted for comfortable coastal cruising and island hopping. Powered by reliable twin Yanmar 8LV320 (320 hp) diesel engines showing approximately 1,150 hours, she delivers efficient performance with a 17-knot cruise and a top speed around 24 knots. The proven semi-displacement hulls offer excellent stability, fuel economy, and a dry ride. The spacious flybridge features a hardtop, upgraded helm seating, a forward sun lounge, wet bar with sink and fridge, and clear sightlines for easy docking. Dual helms (flybridge and lower) provide flexibility in any weather. The popular 3-cabin, 2-head owner’s layout offers a full-beam master suite with generous storage and natural light, plus two comfortable guest cabins. The saloon includes an aft-galley with Corian counters, propane cooktop/oven, microwave, twin stainless sinks, large refrigerator/freezer, and ample pantry space.",2025-11-15T14:32:00Z
power_catamaran_018.pdf,AQL44-2017-0129,Power Catamaran,2,Catamaran,Twin inboard diesel,44.9,21.6,3.8,16500,Fiberglass (GRP),2,Inboard,Diesel,0,0,None,3,6,2017,749000,United States,Sino Eagle Group,Aquila 44,Used - Excellent,980,23,17,320,1500,700,True,True,True,1,0.481,8.4,8.8,9.1,39,False,"Professionally maintained 2017 Aquila 44 power catamaran in excellent condition, ideal for extended cruising, island hopping, and comfortable liveaboard life. With a commanding flybridge helm, wide 21'6"" beam for superb stability, and economical twin Volvo Penta diesels, this Aquila 44 delivers the perfect blend of performance, comfort, and reliability.
Layout and Comfort
- Owner’s 3-cabin/3-head layout with generous queen berths and abundant storage
- Bright salon with panoramic windows, convertible dinette, and galley-up for easy entertaining
- Separate shower stalls in each head; quiet, efficient air conditioning throughout cabins and salon
- Expansive flybridge with hardtop, large seating area, wet bar, electric grill, and fridge
Performance and Machinery
- Twin Volvo Penta D4-300 inboard diesels (300 hp each), approximately 980 hours
- Cruising 17 knots, top speed up to 23 knots
- Approximate range 320 nm at efficient cruise; shallow 3.8 ft draft for exploring skinny waters
- Onan 9 kW diesel generator for full off-grid comfort
- 1500 L diesel fuel capacity; 700 L fresh water
Electronics and Navigation
- Dual 12"" multifunction displays at the flybridge helm (chartplotter with GPS)
- Radar, autopilot, AIS transceiver, depth/speed/wind instrumentation
- VHF with DSC, backup handheld VHF, and networked engine data displays
- Stereo with Bluetooth and zone controls (salon and flybridge)
Deck and Handling
- Wide, safe side decks and high rails for easy line handling
- Electric windlass with helm and deck controls; 60 lb anchor with all-chain rode
- Large cockpit with aft seating and direct access to swim platforms
- Dinghy davits integrated at the transom for tender handling
- LED exterior lighting and underwater lights
Systems and Amenities
- Reverse-cycle air conditioning and heat (multi-zone)
- 12V/110V systems with smart charger and inverter
- 3-burner cooktop, convection microwave, and large refrigerator/freezer
- Hot/cold transom shower, abundant tankage, and efficient freshwater system
- Upgraded safety inventory: offshore life raft (current inspection), EPIRB, flares, PFD set, throwables, and comprehensive first-aid kit
Condition and Service
- One of the most popular power cats in her class, known for comfortable motion and fuel efficiency
- Routine engine and generator services up to date; records available
- Bottom paint and anodes current; hull and topsides regularly waxed
- No known deferred maintenance; survey-friendly and turn-key
Why This Aquila 44
- Highly regarded brand with strong resale (brand popularity score 8.4/10)
- Robust electronics package (electronics score 8.8/10)
- Comprehensive safety equipment (safety gear score 9.1/10)
- Ideal for a cruising couple or family seeking comfort, stability, and economical operation
Available for private showings by appointment. Clear US documentation, ready for her next owner.
Broker Notes: Additional photos available upon request",2025-11-15T00:00:00Z
power_catamaran_019.pdf,VSL-44PC-001728,For Sale,2,Power Catamaran,Twin inboard diesel shafts,44.9,21.6,3.6,16500,Fiberglass (GRP),2,Volvo Penta D4-300 inboard diesels (300 hp each),Diesel,0,0,None,3,6,2019,639000,United States,Aquila Boats (Sino Eagle),Aquila 44 Power Catamaran,Used – Excellent,980,23,17,240,1100,680,True,True,True,1,0.48,8.5,8.7,9.0,46,False,"2019 Aquila 44 Power Catamaran in excellent condition, turnkey and cruise-ready. This popular 3-cabin/3-head layout delivers superb volume, stability, and fuel efficiency in a manageably sized package. Powered by upgraded twin Volvo Penta D4-300 diesels on straight shafts (approx. 980 hours), she offers fast, economical passagemaking with a comfortable 17-knot cruise and up to 23 knots wide open. The wide 21'6"" beam creates a massive salon and galley-up arrangement with panoramic visibility, while the expansive flybridge—with hardtop, seating for a crowd, wet bar, and grill—serves as the primary helm and social hub at anchor or underway. Highlights: - Power: Twin Volvo Penta D4-300 diesels (300 hp each), shaft drive, electronic controls; recent engine and generator services completed in 2025 (oil, filters, impellers) - Generator: Kohler 9 kW, powering multi-zone air conditioning and ship’s systems - Capacities: 1,100 L diesel, 680 L fresh water; efficient semi-displacement hulls for extended coastal cruising - Accommodations: 3 cabins, each with en-suite head and separate shower; owners’ suite spans an entire hull - Galley & Comfort: Galley-up with full-size refrigeration, induction cooktop, convection microwave, solid-surface counters, abundant storage; natural light and ventilation throughout - Electronics: Raymarine Axiom 12” MFD at flybridge helm, Quantum radar, Raymarine Evolution autopilot, AIS transceiver, depth/speed, VHF with remote mic, stereo with salon/flybridge zones - Deck & Handling: Electric windlass with 60 lb anchor and all-chain rode, wide side decks with rails, integrated swim platform, tender davits, hot/cold cockpit shower, underwater lights - Safety: USCG-compliant kit including offshore flares, eight Type I/II PFDs, throwable device, Lifesling, EPIRB, 6-person valise liferaft (service current), automatic fire suppression in both engine rooms, fire extinguishers throughout - Climate & Power: Multi-zone reverse-cycle air conditioning, shore power with charger/inverter, LED lighting throughout - Performance: Approx. 17-knot comfortable cruise; up to 23 knots top speed; about 240 nm operational range at economical cruise settings Located in Fort Lauderdale, Florida (USA). This Aquila 44 presents clean mechanical spaces, tidy wiring looms, and a high-spec helm suite that scores an 8.7 for electronics. With Aquila’s strong market following (brand popularity score 8.5), proven resale, and a well-balanced equipment list—including generator and air conditioning—this is a standout opportunity for family cruising, the Great Loop, Bahamas runs, or liveaboard comfort. Survey and sea trial welcomed; additional photos and service records available on request. Broker Notes: Additional photos available upon request Authorized Signature Contact: +1-880-751-1233",2025-11-15T10:30:00Z
power_catamaran_020.pdf,PCAT-2019-AQ44-7835,power_catamaran,2,Catamaran (Power),"Twin inboard diesel, shaft drive",44.9,22,3.5,14700,Fiberglass (GRP),2,Volvo Penta D4-300,Diesel,0,0,None,3,6,2019,829000,United States,Aquila Boats,Aquila 44,Used - Excellent,820,24,18,360,2000,700,True,True,True,2,0.49,84,91,93,47,False,"2019 Aquila 44 Power Catamaran – Owner’s 3-cabin layout – Turn-key and cruise-ready. This Aquila 44 blends efficient performance, exceptional volume, and a stable ride in a proven power catamaran platform. With twin Volvo Penta D4-300 diesels (300 hp each, approx. 820 hours), a spacious flybridge with hardtop, and a bright, contemporary interior, she’s an ideal choice for extended cruising, Bahamas runs, or luxurious weekend escapes. Highlights - Power and Performance: Cruises comfortably at 18 knots with a top speed around 24 knots. Approximate range 360 nm at cruise with 2,000 L fuel capacity. Efficient twin-hull design delivers a soft, dry ride and excellent fuel economy compared to monohulls of similar length. - Layout: Owner’s suite spans the entire starboard hull with a queen berth, desk/vanity, and a private head with separate shower. Port hull offers two guest cabins and a second head with separate shower. Six comfortable berths in total. - Flybridge: Expansive flybridge with forward helm, wraparound seating, dinette, wet bar with sink and refrigerator, and a protective hardtop. Excellent sightlines and social flow. - Comfort Systems: 3-zone reverse-cycle air conditioning (approx. 40,000 BTU), Cummins Onan 9 kW generator, 50A shore power, 3,000 W inverter/charger, AGM house battery bank (approx. 600 Ah), and 600 W solar for at-anchor autonomy. - Galley and Interior: Bright main saloon with panoramic views, U-shaped dinette, and aft galley featuring full-size refrigerator/freezer, electric cooktop, convection microwave, deep sink, and ample solid-surface counter space. Sliding doors open the saloon to the cockpit for seamless indoor/outdoor living. - Electronics: Dual Garmin 12"" multifunction displays at flybridge helm plus a matching lower helm display, Garmin xHD radar, AIS transceiver, GPS/plotter, autopilot, depth/speed, VHF with DSC, and integrated engine data. Bow camera and aft docking camera aid tight-quarters maneuvering. - Deck and Construction: Resin-infused GRP hulls with foam core, wide side decks with sturdy railings, aft cockpit with fixed seating and table, transom swim platforms with hot/cold shower. Robust cleats and fairleads for easy line handling. - Safety: 8-person ISO life raft (service 04/2025), EPIRB (battery exp. 2029), USCG safety kit, fire extinguishers, engine room fire suppression, high-water alarms, and complete navigation lights package. Recent Service and Upgrades - Main engines: 750-hour service completed (oil, filters, impellers, belts). Heat exchangers inspected and cleaned (2025). - Generator: Annual service (2025). - Bottom: New antifouling (2024) and recent prop speed on running gear. - Detailing: Full cut/polish and ceramic topcoat (2025). - Electrical: New AGM house batteries (2024). Why This Boat The Aquila 44 is widely respected for its liveability and efficiency. This example stands out for its low hours, strong maintenance history, and cruise-ready systems, including generator, air conditioning, robust electronics, and thoughtful safety inventory. With a broad 22 ft beam, she offers the footprint of a much larger yacht while remaining easy to handle with twin engines and excellent visibility from the flybridge and lower helm. Available for private viewing in South Florida. Full records and additional photos on request.",2025-11-15T14:25:00Z
