source_file,vessel_id,target_type,hull_count,hull_type,propulsion,length_overall_ft,beam_ft,draft_ft,displacement_kg,hull_material,engine_count,engine_type,fuel_type,sail_area_sqft,mast_count,rig_type,cabin_count,berth_count,year_built,price_usd,location_country,builder,model,condition,engine_hours,max_speed_knots,cruising_speed_knots,range_nm,fuel_capacity_l,water_capacity_l,generator_onboard,air_conditioning,flybridge,helm_count,beam_to_length_ratio,brand_popularity_score,electronics_score,safety_gear_score,photos_count,has_trailer,listing_description,created_at
monohull_010.pdf,BN-OC45-2016-00872,Sailboat,1,Monohull,Sail + inboard diesel,45.75,14.76,7.44,10500,Fiberglass (GRP),1,"Inboard diesel (Yanmar 4JH5E, 54 hp, saildrive)",Diesel,1030,1,"Fractional sloop (Bermudan), in-mast furling mainsail",3,6,2016,269000,United States,Beneteau,Oceanis 45,Used - Excellent,1280,8.5,7.2,320,200,570,True,True,False,2,0.323,92,87,90,42,False,"Offered in excellent condition, this 2016 Beneteau Oceanis 45 is the sought-after 3-cabin/2-head layout, combining effortless sailing with comfortable, modern cruising amenities. The deep-keel configuration (approx. 7’5” draft) delivers confident upwind performance, while twin wheels and a wide, ergonomic cockpit make handling a pleasure under sail or power. A Yanmar 54 hp diesel (approx. 1,280 hours) with saildrive provides reliable auxiliary power; expect an efficient 7–7.5 knots at cruise with roughly 320 nm range from the 200 L fuel tank. Sail plan includes in-mast furling mainsail with vertical battens and a furling genoa, led aft to the cockpit for easy short-handed operation; all running rigging is in very good order. Below, the bright, airy salon features generous seating, a convertible dining area, and a well-equipped L-galley with top/front-loading refrigeration and plentiful storage. Three private cabins sleep six comfortably, with a spacious owner’s cabin forward and two guest cabins aft. Two electric heads with separate shower spaces enhance liveaboard comfort. Climate control comes via reverse-cycle air conditioning, and a 6 kW generator supports quiet anchorage life alongside a robust 12V/110V electrical system. Electronics are cruise-ready: B&G multifunction chartplotter at helm, radar, AIS transceiver, autopilot, wind/depth/speed instruments, VHF with cockpit RAM mic, and integrated networking. Safety gear is comprehensive, including offshore-grade PFDs, jacklines, EPIRB, and a 6-person liferaft (recent service). Deck equipment includes an electric windlass with ample chain, a rigid dodger and bimini, cockpit cushions, hot/cold transom shower, and teak cockpit table. Recent maintenance highlights: bottom paint and saildrive service in 2024; standing rig inspection 2024; engine and generator serviced 2025 season. This Oceanis 45 presents as a turnkey coastal/offshore family cruiser—clean, well-maintained, and smartly equipped.",2025-11-14T12:00:00Z
monohull_011.pdf,BN-OC45-2015-14523,Sailboat,1,Monohull (fin keel),Sail + single inboard diesel (saildrive),45.8,14.8,7.4,10600,Fiberglass (FRP),1,"Yanmar 4JH57, 57 hp inboard diesel (saildrive)",Diesel,1075,1,Fractional sloop,3,6,2015,269000,United States,Beneteau,Oceanis 45,Used - Excellent,1145,8.8,7.2,350,200,370,True,True,False,2,0.323,89,86,91,41,False,"This 2015 Beneteau Oceanis 45 is a superbly equipped, owner-maintained cruising sailboat that blends performance, comfort, and safety in a modern package. With the popular 3-cabin, 2-head layout, she offers generous accommodations for family cruising or extended passages. Twin helms, a wide cockpit with drop-down transom swim platform, and a bright, airy interior by Nauta Design make life aboard easy and enjoyable. Sailing and deck: The fractional sloop rig with in-mast furling mainsail and 140% furling genoa delivers reliable performance and simple handling. All lines lead aft to the cockpit with electric primary winches for easy short-handed sailing. The boat tracks well and remains balanced across a wide wind range. Deep fin keel (approx. 7.4 ft draft) provides excellent upwind ability. Ground tackle includes a 25 kg Rocna anchor on bow roller with 200 ft chain and electric windlass. Cockpit features a large fold-out table, excellent storage, and dual wheels for optimal visibility. Power and systems: Powered by a Yanmar 4JH57 57 hp diesel on saildrive (approx. 1,145 hours), cruising speed is a comfortable 7–7.5 knots with top speed near 8.8 knots. A factory 200 L fuel tank provides roughly 300–400 nm of range depending on conditions; we rate it at 350 nm conservatively. A Cummins Onan 5 kW diesel generator supports air conditioning (reverse-cycle), battery charging, and house loads away from the dock. Additional systems include a bow thruster, hot water heater, and large capacity house battery bank with smart charging. Electronics and nav: Raymarine suite with Axiom 12 MFD at helm, Quantum radar, Evolution autopilot with p70 control, AIS transceiver, i70 wind/speed/depth, and Raymarine VHF with DSC and remote handset. Integrated charting and radar overlay make coastal passages simple and safe. Interior: The saloon is bright with large hull windows and overhead hatches. U-shaped dinette to starboard with settee to port; galley forward of the companionway with front-opening fridge, top-loading freezer, gimbaled LPG stove/oven, double stainless sinks, and abundant storage. Three cabins include a spacious island-berth owner’s cabin forward with ensuite head and separate shower; two generous aft cabins share a second head with shower. Quality joinery and LED lighting throughout. Safety and gear: Offshore-ready with 6-person liferaft (current service), EPIRB, jacklines, harness points, throwable devices, and a full complement of fire extinguishers. Manual and electric bilge pumps, CO/Smoke detectors, and high-water alarm installed. Recent care and upgrades: Regular engine and saildrive servicing; hull and deck polished, bottom paint within last season; running rigging refreshed as needed. Sails inspected and in good condition. Why this boat: The Oceanis 45 is known for a stable ride, voluminous interior, and easy handling. This example adds sought-after equipment like generator, air conditioning, electric winches, bow thruster, and a modern Raymarine electronics suite—ideal for a couple or family ready to step aboard and go. Located in the United States with clear title and maintenance records available for serious buyers. Pre-purchase survey and sea trial welcomed by appointment.",2025-11-14T12:00:00Z
monohull_012.pdf,VSL-20251114-OC45-9837,Sail - Cruiser,1,Monohull,Sail + Inboard Diesel,45.75,14.75,7.42,10500,Fiberglass (GRP),1,"Inboard (Yanmar 4JH5E, 54 HP)",Diesel,1038,1,Bermuda Sloop (Fractional),3,6,2015,279000,United States,Beneteau,Oceanis 45,Used - Excellent,1180,8.3,7.0,340,200,530,True,True,False,2,0.32,90,87,92,38,False,"2015 Beneteau Oceanis 45 in excellent condition, thoughtfully equipped for comfortable passagemaking and easy coastal cruising. This popular 3-cabin, 2-head layout offers a spacious owner’s stateroom forward with an island berth, two generous aft cabins, and a bright saloon with U-shaped dinette. The L-shaped galley features a top/front-load refrigerator, 3-burner gas stove/oven, double stainless sink, and ample dry storage. Sail plan features an in-mast furling mainsail and 106% furling genoa for effortless short-handed sailing, supported by electric primary winches, German-style mainsheet, and a rigid boom vang. Twin helms with leather-wrapped wheels, wide side decks, and Beneteau’s signature fold-down transom platform make cockpit life safe and enjoyable. Performance is predictable and balanced, with a reliable Yanmar 54 HP inboard diesel pushing the boat at a comfortable 7 knots while returning practical fuel economy. Electronics suite includes a Raymarine chartplotter (Axiom 9) at the helm, Raymarine EV-200 autopilot, i70s multifunction displays, Quantum radar dome, AIS transceiver, depth/speed/wind sensors, and Raymarine VHF with DSC and remote mic. Shore power, a 5 kW Onan generator, and 16,000 BTU reverse-cycle air conditioning (two zones) provide true liveaboard comfort. Additional features include a Quick electric windlass with 60 m of chain and Rocna 20 kg anchor, bow thruster, full canvas (bimini and dodger), teak cockpit, cockpit table with fridge, hot/cold transom shower, and a custom passerelle mount. Safety inventory is cruise-ready: 6-person offshore liferaft (service current), 406 MHz EPIRB, jacklines, harness points, USCG-approved PFDs, flares, throwables, and an upgraded automatic fire suppression system in the engine compartment. Recent maintenance includes new standing rigging inspection (2024), bottom paint (2024), engine service with impeller and belts (2024), and house batteries replaced (AGM, 2023). A well-cared-for example with low hours, clean records, and detailed logbooks, this Oceanis 45 is turnkey for your next season.",2025-11-14T10:22:00Z
monohull_013.pdf,BN-OC41-2016-00127,Sailboat,1,Monohull,Sail with inboard diesel auxiliary,40.9,13.8,7.2,8780,Fiberglass (GRP),1,"Inboard diesel (Yanmar 4JH45, 45 hp)",Diesel,807,1,Fractional sloop,2,6,2016,219000,United States,Beneteau,Oceanis 41,Used - Excellent,1120,8.5,7.0,400,200,330,True,True,False,2,0.34,92,87,90,38,False,"This 2016 Beneteau Oceanis 41 is a clean, privately owned cruiser that hits the sweet spot of performance, comfort, and easy handling. Featuring the popular 2-cabin/1-head layout, she offers a spacious owner’s stateroom forward with an island berth, a generous aft cabin, and a bright salon with large hull windows. On deck, twin helms, wide side decks, and a drop-down transom swim platform make for effortless cruising and entertaining. Sail handling is simple with an in-mast furling mainsail and furling genoa, plus an electric windlass and optional electric coachroof winch. Under power, the reliable Yanmar 4JH45 (45 hp) shows 1,120 hours and pushes the boat at a comfortable 7 knots with excellent fuel economy. Electronics include a Raymarine Axiom touchscreen chartplotter at starboard helm, Raymarine radar, AIS transceiver, Evolution autopilot, tri-data (speed/depth/wind), VHF with DSC, and cabin/salon repeaters. The boat is climate-controlled with reverse-cycle air conditioning and a 6 kW genset for full off-grid comfort, complemented by a 2000 W inverter/charger and LED interior/exterior lighting. Interior finishes are in excellent condition with light Alpi wood joinery, large galley (front-opening fridge + top-loading freezer, two-burner stove/oven, double sink), convertible salon table, and abundant storage. Safety package is complete with offshore PFDs, jacklines, harnesses, EPIRB, MOM device, liferaft (service due next cycle), fire suppression, and COB recovery gear. Deck gear includes Lewmar self-tailing winches, solid vang, rigged for an optional asymmetric spinnaker, a full cockpit enclosure (dodger and bimini), and teak-capped cockpit seating. With a deep performance keel (7.2 ft) and balanced twin rudders, she tracks well and delivers predictable, enjoyable sailing. Recent services include engine and genset maintenance (oil/filters/impeller), bottom paint within the last season, saildrive seal inspection, and fresh zincs. This Oceanis 41 is turnkey for coastal cruising, weekends aboard, or seasonal liveaboard.",2025-11-14T12:00:00Z
monohull_014.pdf,O45-16-ANNA-2387,Sailboat,1,Monohull,Sail with auxiliary inboard diesel,45.75,14.75,7.4,10600,Fiberglass (GRP),1,Yanmar 4JH5E 54 hp inboard,Diesel,1055,1,Bermuda sloop (fractional),3,6,2016,289000,United States,Beneteau,Oceanis 45,Used – Excellent,1020,8.5,7.2,220,200,570,True,True,False,2,0.322,9.1,8.7,8.4,42,False,"Meticulously kept 2016 Beneteau Oceanis 45 with the preferred 3-cabin/2-head layout, deep keel, and twin wheels. This owner-upgraded cruiser blends comfort, performance, and modern equipment for effortless coastal cruising or extended passages. The powerful yet economical Yanmar 54 hp (approx. 1,020 hrs) pushes the boat at 7–7.5 knots with a top around 8.5 knots. Sail plan totals about 1,055 sq ft, and the fractional sloop rig with in-mast furling main and 140% genoa (new 2023) makes short-handed sailing a breeze. Highlights include: Fisher Panda 6 kW generator (approx. 420 hrs), 16,000 BTU Dometic air conditioning with two zones, upgraded Raymarine electronics suite (Axiom 12 MFD at helm, Quantum radar, i70 instruments, EV-200 autopilot, AIS transceiver, and VHF with remote mic), Max Power bow thruster, electric windlass with 60 m chain, and full cockpit canvas (bimini, dodger, connector) replaced in 2022. Additional cruising comforts: 570 L water capacity, 200 L diesel, large cockpit with folding transom swim platform, teak cockpit sole, and spacious saloon with U-settee and galley to starboard. Safety outfitting is comprehensive: offshore-rated PFDs, jacklines, harness tethers, MOM module, EPIRB, liferaft (serviced 2024), dual bilge pumps, and complete flare kit. Shore power with smart charger, 400 W solar on custom arch, inverter/charger, and LED lighting throughout reduce generator runtime. Sails and running rigging in excellent condition; standing rigging inspected 2024. Bottom paint and full engine service completed Spring 2025. This Oceanis 45 is turnkey for the season—clean survey history, thoughtfully upgraded, and shows pride of ownership. Approximate range under power is ~220 NM at 6.5–7 knots depending on sea state and load. Berths for six across three cabins, two electric heads, and generous storage make her ideal for family cruising or a capable liveaboard.",2025-11-14T10:15:00Z
monohull_015.pdf,BN-OC45-2016-1101,For Sale (Brokerage),1,Monohull,Sail with inboard diesel,45.9,14.75,7.4,10550,Fiberglass (GRP),1,"Inboard – Yanmar 4JH5E, 54 hp",Diesel,1043,1,"Fractional sloop, in-mast furling mainsail",3,7,2016,259000,United States,Beneteau,Oceanis 45,Used – Excellent,1240,8.6,7.2,315,200,570,True,True,False,2,0.321,90,88,92,36,False,"Well-equipped and meticulously maintained 2016 Beneteau Oceanis 45 in excellent condition, ready for extended cruising or comfortable family sailing. With the proven Finot-Conq hull design, a generous beam carried well aft, dual helms, and wide side decks, this Oceanis 45 delivers a stable, quick, and easily managed ride. The deep keel (7.4 ft) provides confident upwind performance, while the in-mast furling mainsail and furling genoa make sail handling effortless for a short-handed crew.
Powered by a reliable 54 hp Yanmar 4JH5E (1,240 hours), she cruises efficiently at 7.2 knots with an approximate 315 nm range under power from her 200 L fuel tank. The spacious 3-cabin / 2-head layout sleeps up to seven, featuring a bright owner’s cabin forward with an island berth, two comfortable aft cabins, and a convertible salon settee. The interior is finished in light Alpi oak with ample natural light from large coachroof and hull windows.
Highlights and equipment:
- Sails: In-mast furling mainsail (Dacron, new 2021) and 140% furling genoa (new 2021); standing rigging inspected 2024
- Deck: Electric windlass with cockpit control, 25 kg Rocna anchor with 60 m of 10 mm chain; wide, safe decks with lifelines and solid stanchions; cockpit table with lighting and storage; folding transom swim platform
- Helm and handling: Twin composite wheels, German-style mainsheet, primary Harken self-tailing winches; Side-Power bow thruster for easy docking
- Electronics (upgraded 2022): Raymarine Axiom 9 MFD at helm, Raymarine Quantum radar, Evolution autopilot with p70 control, i70 wind/speed/depth, AIS700 Class B transceiver, Raymarine VHF with DSC and remote mic at helm
- Electrical: 12V/120V systems, 2000 W pure sine inverter/charger, 400 Ah AGM house bank (new 2023), dedicated engine start battery, 300 W solar on arch with MPPT controller
- Comfort: Dometic 16,000 BTU reverse-cycle air conditioning; Fischer Panda 4.0 kW generator (~320 hours); hot water heater; large galley with front-opening refrigerator and separate top-loading freezer, dual-burner stove/oven, and solid-surface counters
- Tankage: 200 L diesel, 570 L fresh water with dual tanks, electric and manual bilge pumps
- Safety: 6-person coastal liferaft (service 2023), EPIRB (battery valid to 2027), jacklines, MOB gear, USCG-approved PFDs, current flares (exp. 2027), fire extinguishers (serviced 2025), CO/Smoke detectors
- Recent maintenance: Engine service (oil, filters, impeller) May 2025; bottom paint and prop-speed May 2025; topsides polish and wax May 2025; rig inspection 2024; sail drive seals inspected 2024
- Interior: 3 cabins / 2 heads with separate shower forward, LED lighting, ample storage, convertible salon table/berth, Fusion stereo with cockpit speakers
- Performance: 8.6 knots max under power, comfortable cruising at ~7.2 knots; easily managed sail plan with robust autopilot for passagemaking
This Oceanis 45 shows pride of ownership and thoughtful upgrades focused on reliability, safety, and comfort. Ideal for coastal cruising, the Bahamas, or extended seasonal voyages. US-based and ready to view by appointment. A comprehensive photo set, equipment list, and maintenance records are available upon request.
Broker Notes: Additional photos available upon request
Authorized Signature Contact: +1-449-899-5238",2025-11-14T10:37:00Z
monohull_016.pdf,9f4b6a62-3b2e-4d7e-9f15-1c3b6fd2a45a,Sailboat (Monohull Cruiser),1,Monohull (Displacement),Sail and Inboard Diesel,45.9,14.8,7.4,10550,Fiberglass (GRP),1,"Yanmar 4JH5E, 54 hp Inboard Diesel",Diesel,1044,1,Fractional Sloop,3,6,2016,289000,United States,Beneteau,Oceanis 45,Used,1180,8.5,7.2,360,200,570,True,True,False,2,0.322,88,86,92,42,False,"This 2016 Beneteau Oceanis 45 is a well-sorted, privately owned cruising yacht that blends comfort, performance, and ease of handling. The popular 3-cabin/2-head layout provides generous accommodations for family cruising or extended passagemaking, highlighted by a bright, airy salon with hull windows, a fully equipped L-shaped galley, and a spacious owner’s stateroom forward. Rigged as a fractional sloop with in-mast furling mainsail and a 140% furling genoa, she’s easily managed by a couple. Twin helms, a wide, secure cockpit, and an electric drop-down swim platform make life on deck both safe and enjoyable. Under power, the reliable Yanmar 54 hp engine delivers a comfortable 7+ knot cruise, and with a 200 L fuel tank and efficient burn, range is approximately 360 nautical miles. A Fischer Panda 5 kW generator and 16,000 BTU air conditioning support comfortable cruising off the grid. Key equipment and features: - Sail handling: In-mast furling mainsail, furling genoa, Harken self-tailing winches (primary electric), rigid boom vang - Deck and cockpit: Twin wheels, large folding cockpit table with lighting, teak cockpit, electric windlass with remote, Delta anchor with chain rode, drop-down transom/swim platform with ladder and hot/cold shower - Electronics (B&G): Zeus2 12"" MFD at helm, 9"" repeaters, radar, AIS transceiver, autopilot, depth/speed/wind, VHF with cockpit remote mic - Mechanical and electrical: Yanmar 4JH5E 54 hp (approx. 1,180 hrs), Fischer Panda 5 kW generator, 3 x AGM house batteries + dedicated start battery, 40A shore charger, 2000W inverter, 30A shore power - Interior: 3 cabins / 2 heads (both with separate shower stalls), upgraded upholstery, LED lighting, Fusion stereo with cabin and cockpit speakers - Galley: 2-burner LPG stove/oven, top/front-opening 12V refrigerator, dedicated freezer compartment, stainless steel sink, ample dry storage - Comfort systems: 16,000 BTU air conditioning, diesel cabin heat plumbed to salon and forward cabin, hot water heater (engine/shore) - Safety: 6-person offshore liferaft (service current), EPIRB, jacklines, offshore flares, six inflatable PFDs with tethers, manual and electric bilge pumps, fire extinguishers - Sails and canvas: Furling main and genoa in good condition, UV covers, dodger and bimini with connector, helm covers - Additional: Bow thruster, cockpit cushions, spare anchor, sunshades, full maintenance records This Oceanis 45 presents as a clean, turnkey cruiser with thoughtful upgrades and a strong service history. Located in Fort Lauderdale, Florida, and shown by appointment. Recent services include engine and generator fluids/filters (spring 2025), bottom paint and prop-speed (2024), and standing rig inspection (2024).",2025-11-14T12:34:56Z
monohull_017.pdf,VSL-OC45-2016-1123,Sailboat,1,Monohull (displacement),Sail + single inboard diesel,45.8,14.8,7.4,9800,Fiberglass (GRP),1,"Yanmar 4JH57, 57 hp inboard diesel",Diesel,1040,1,Fractional sloop,3,6,2016,265000,United States,Beneteau,Oceanis 45,Used - Excellent,1180,8.5,6.8,350,200,570,True,True,False,2,0.323,88,87,92,42,False,"Cruise-ready Beneteau Oceanis 45 (2016) in excellent condition with the desirable 3-cabin, 2-head layout, twin helms, deep keel (7.4 ft), and a reliable Yanmar 4JH57 (57 hp) showing 1,180 hours. This Oceanis 45 delivers an ideal blend of performance and comfort: a generous 1,040 sq ft sail plan on a fractional sloop rig, a broad 14.8 ft beam for tremendous interior volume, and easy handling features for shorthanded sailing. On deck, you’ll find a spacious teak-trimmed cockpit with twin wheels, a folding transom swim platform, cockpit table, and wide side decks. Sail handling is effortless with a furling genoa, a fully battened mainsail with lazy jacks and stack pack, and electric primary winches. A bow thruster adds confidence in tight marinas. Under power, the Yanmar pushes the boat comfortably at 6.8 knots cruising with an approximate 350 nm range from the 200 L fuel tank. Below, the light and airy salon features panoramic hull windows and warm wood joinery. The U-shaped dinette converts for extra guests, and the L-shaped galley to port offers a 3-burner stove/oven, front-opening fridge plus top-loading freezer, deep double sink, and ample dry storage. The owner’s suite forward includes an island berth and private head with separate shower. Aft, two double cabins share a second head. Reverse-cycle air conditioning keeps the interior comfortable at the dock or underway when paired with the onboard Fisher Panda 5000i (approx. 4 kW) generator. Electronics are cruise-oriented and recent: dual Raymarine Axiom chartplotters at the helms, Quantum radar, AIS transceiver, Raymarine Evolution autopilot, i70 wind/depth/speed instruments, VHF with DSC and a remote mic, and a stereo with cockpit speakers. Shore power, battery charger, and a healthy house battery bank support life onboard. Safety kit is comprehensive, including an offshore-rated 6-person liferaft (recent service), EPIRB, jacklines, harnesses, and current flares. Recent maintenance highlights include bottom paint and PropSpeed (2024), engine service (2024), and running rigging refresh. With a proven hull, modern deck plan, and a comfortable interior, this Oceanis 45 stands out as a turnkey family cruiser for coastal passages or island hopping. Priced competitively for a clean, well-equipped example in the U.S. market. Inspections by appointment; detailed inventory and additional photos available on request.",2025-11-14T10:22:00Z
monohull_018.pdf,BN-O45-2016-1582,Sailboat,1,Monohull,Sail + inboard diesel,45.6,14.76,7.4,9500,Fiberglass (GRP),1,"Inboard diesel (Yanmar 4JH5E, 54 hp)",Diesel,1040,1,"Bermuda sloop, fractional (in-mast furling mainsail)",3,6,2016,249000,United States,Beneteau,Oceanis 45,Used - Excellent,1180,8.2,6.5,320,200,570,True,True,False,2,0.324,8.8,8.6,8.2,42,False,"This 2016 Beneteau Oceanis 45 is a beautifully maintained, turnkey cruiser that blends comfort, performance, and contemporary design. With a versatile 3-cabin, 2-head layout, twin helms, generous storage, and a bright, open saloon, she’s ideal for family cruising, liveaboard, or extended passagemaking. The deep fin keel (7.4 ft) and balanced sail plan deliver confident, predictable handling, while the powerful Yanmar 54 hp provides reliable auxiliary propulsion.
Deck and Rigging:
- Fractional Bermuda sloop with in-mast furling mainsail and 130% furling genoa (total sail area 1,040 sq ft)
- Selden aluminum mast and boom; rigid boom vang; split backstay
- Electric primary winches, all lines led aft for easy shorthanded sailing
- Twin wheels with composite wheels, wide cockpit, drop-down swim platform
- Dodger and bimini with connector panel; cockpit cushions; teak cockpit table with lighting
- Quick electric windlass with remote and chain counter; 20 kg Rocna anchor with 80 m chain
- Bow thruster for tight-quarters maneuvering
Mechanical and Electrical:
- Yanmar 4JH5E (54 hp) inboard diesel, 1,180 hours, shaft drive with 3-blade folding prop
- Fischer Panda 5000i Neo generator (5 kW), approx. 420 hours
- 16,000 BTU reverse-cycle air conditioning
- 400 W solar array with MPPT controller; 2,000 W pure sine inverter/charger
- House batteries: 400 Ah AGM; dedicated engine and bow thruster batteries
- 2 x 30A shore power inlets; hot water heater; LED lighting throughout
Electronics and Navigation:
- B&G Zeus2 12"" chartplotter at starboard helm + 7"" repeater at nav station
- B&G broadband radar, AIS Class B transceiver, GPS, and B&G Triton wind/depth/speed
- B&G NAC-3 autopilot with cockpit control
- Icom VHF with DSC and remote cockpit mic
- Stereo with cabin and cockpit speakers; Wi-Fi router for onboard connectivity
Interior:
- 3 cabins / 2 heads layout with separate shower in the forward owner’s cabin
- Light oak joinery, large hull windows, and overhead hatches for abundant natural light
- U-shaped saloon seating with convertible dining table; dedicated nav station
- L-shaped galley: gimbaled LPG stove/oven, top/front-opening fridge, separate freezer, double stainless sink, solid-surface counters
- Ample storage, hanging lockers in all cabins
Tanks and Capacities:
- Fuel: 200 L
- Fresh water: 570 L
- Black water: dual holding tanks (each approx. 80 L; serviceable deck pump-out and overboard where legal)
Performance and Range:
- Comfortable 6.5 knots under power at ~2,200 rpm; max ~8.2 knots
- Approximate motoring range 320 nm at cruising rpm/sea state, based on tankage and typical consumption
Safety and Gear:
- Viking 6-person ISO 9650 liferaft (last service 2024)
- ACR ResQLink 406 MHz EPIRB (battery current)
- Jacklines, harness points, offshore PFDs with tethers, flares, radar reflector
- Manual and electric bilge pumps; fire extinguishers; CO and smoke detectors
Recent Service and Upgrades:
- Engine and generator serviced (oil, filters, impellers) Spring 2025
- Bottom paint and prop speed applied 2025
- Standing and running rigging inspected 2024
- New house AGM batteries 2024
- Canvas cleaned and re-stitched 2024
Why This Oceanis 45:
- Sought-after model from a top-tier builder with strong resale (brand popularity score 8.8)
- Modern, well-sorted electronics (electronics score 8.6) and robust safety package (safety gear score 8.2)
- Turnkey condition with generator, air conditioning, bow thruster, solar, and quality cruising gear
She is dockside and ready for survey and sea trial. Clean U.S. documentation and maintenance records available on request.
Broker Notes: Additional photos available upon request",2025-11-14T14:00:00Z
monohull_019.pdf,BN-OC45-2012-AN-1173,Sailboat,1,Monohull,Sail + inboard diesel (shaft drive),45.9,14.8,7.4,10400,Fiberglass (GRP),1,"Inboard diesel (Yanmar 4JH5E, 54 hp)",Diesel,1076,1,Fractional sloop,3,6,2012,239000,United States,Beneteau,Oceanis 45,Used - Excellent,1180,8.6,7.2,320,200,570,True,True,False,2,0.322,92,88,90,45,False,"2012 Beneteau Oceanis 45 (3-cabin, 2-head) in excellent condition, thoughtfully outfitted for comfortable coastal cruising and island-hopping. With a powerful yet economical Yanmar 4JH5E 54 hp inboard diesel (approx. 1,180 hrs) on a shaft drive and the proven Oceanis 45 hull, she delivers a sweet spot of performance and comfort. The deep keel (7.4 ft) provides confident upwind ability, while twin wheels and a beamy cockpit make her easy to handle short-handed.
 
 Deck and rigging:
 - Fractional sloop with in-mast furling mainsail (new 2020) and 140% furling genoa (new 2020); Code 0 on furler (2021) for light-air reaching.
 - Standing rigging professionally inspected 2023; most running rigging renewed 2022.
 - Electric coachroof winch for halyards/mainsail furling, all lines led aft.
 - Wide, secure side decks; drop-down transom/swim platform; hot/cold cockpit shower.
 - Ground tackle: 25 kg Rocna primary with ~200 ft 5/16"" chain + 150 ft rode; Lofrans electric windlass with helm and bow controls.
 - MaxPower bow thruster for easy docking.
 
 Electronics and electrical:
 - Raymarine Axiom 12 MFD at starboard helm, Quantum radar, AIS transceiver, i70 wind/depth/speed, EV-200 autopilot with below-decks drive; Raymarine VHF with cockpit remote.
 - 400 Ah AGM house bank (2021), dedicated engine start battery (2023).
 - Victron MPPT controller with 400 W solar on stainless arch; Victron 2000 W inverter/charger.
 - Fischer Panda 6 kW diesel generator (approx. 350 hrs) powers air conditioning and house loads away from the dock.
 
 Interior:
 - Bright, airy salon with large hull windows and LED lighting; U-shaped dinette to starboard converts for occasional extra berth.
 - Spacious L-galley with Eno 3-burner stove/oven, top/front-load refrigeration, double stainless sinks, ample lockers.
 - Owner’s forward cabin with island berth and en-suite head; two generous aft cabins; second head with separate shower.
 - Reverse-cycle heat/air (approx. 16,000 BTU) for year-round comfort; 570 L freshwater capacity supports extended stays.
 
 Performance and capacities:
 - Sail area 1,076 sq ft delivers lively performance; effortless reefing from the cockpit.
 - Cruising at ~7.2 knots under power; practical motoring range ~320 nm from 200 L fuel.
 - Max speed under power approx. 8.6 knots in flat water.
 
 Safety and extras:
 - Offshore kit including 6-person liferaft (serviced 2024), ACR EPIRB (2023), jacklines, harness points, coastal flare pack (2024), CO/Smoke detectors, and multiple fire extinguishers.
 - Full canvas: dodger, bimini, connector (new glass 2023); cockpit cushions; sunshades; screens.
 - Tender and outboard available by separate negotiation.
 
 Maintenance highlights:
 - Engine service 2025 (oil, filters, impeller, belts); transmission oil 2024.
 - Bottom paint 2024 (ablative); new zincs 2025; hull and deck professionally polished 2025.
 - Current survey (2024) available to serious buyers.
 
 A sought-after, modern Beneteau with the right options: twin helms, deep keel, bow thruster, generator, AC, upgraded electronics, and recent sail inventory. US-documented and lying Annapolis, Maryland. Ready to step aboard and cruise immediately.",2025-11-14T10:12:25Z
