source_file,vessel_id,target_type,hull_count,hull_type,propulsion,length_overall_ft,beam_ft,draft_ft,displacement_kg,hull_material,engine_count,engine_type,fuel_type,sail_area_sqft,mast_count,rig_type,cabin_count,berth_count,year_built,price_usd,location_country,builder,model,condition,engine_hours,max_speed_knots,cruising_speed_knots,range_nm,fuel_capacity_l,water_capacity_l,generator_onboard,air_conditioning,flybridge,helm_count,beam_to_length_ratio,brand_popularity_score,electronics_score,safety_gear_score,photos_count,has_trailer,listing_description,created_at
catamaran_010.pdf,LAG-450F-2016-FTL-1023,Sailing Catamaran,2,Catamaran (displacement),Sail + twin inboard diesel auxiliaries,45.9,25.8,4.3,15500,Fiberglass (GRP),2,Inboard,Diesel,1830,1,Fractional sloop,4,8,2016,565000,United States,Lagoon,450 F (Flybridge),Used – excellent,2150,10.5,7.5,900,1040,700,True,True,True,1,0.56,9.1,8.8,9.2,46,False,"Highly sought-after Lagoon 450 F in excellent condition, professionally maintained and outfitted for comfortable bluewater cruising and effortless coastal hopping. This 4-cabin/4-head layout provides abundant space for family or charter, featuring a spacious flybridge helm with 360-degree sightlines, a protected forward cockpit, and a roomy aft lounge that connects seamlessly to the saloon. The airy interior offers a U-shaped galley up, large opening windows for superb ventilation, and generous storage throughout.
Mechanical and systems highlights include twin Yanmar 4JH57 (57 hp) inboards with approximately 2,150 hours, a quiet Onan 9 kW generator, full-boat air conditioning, 1040 L of diesel capacity, and 700 L of freshwater. Under sail, the 450 F’s fractional sloop rig and powerful sail plan deliver balanced performance and easy handling—ideal for short-handed crews—while the shallow 4.3 ft draft opens up gunkholes and protected anchorages power cats and monohulls can’t reach.
Electronics are cruise-ready with Raymarine multi-function chartplotter at the flybridge helm, AIS transceiver, digital radar, autopilot with remote, wind/speed/depth sensors, and networked VHF with cockpit command mic. Safety gear is complete with offshore PFDs, jacklines, liferaft (service current), EPIRB, flares, and a comprehensive ditch kit. The boat also features electric primary winches, a square-top mainsail (with lazy bag and lazy jacks), a roller-furling genoa, optional Code 0 tack point, rigid davits with electric winch for tender handling, large solar array for at-anchor autonomy, a watermaker (approx. 60 L/h), and upgraded ground tackle with 100 m of chain.
This Lagoon 450 F presents as clean, refined, and turnkey—perfect for a discerning buyer looking for proven Lagoon comfort, strong resale value, and reliable passage-making capability. Located in the United States and available for immediate viewing.",2025-11-14T10:32:00Z
catamaran_011.pdf,VSL-CTM-L42-2019-00198,Sailing Catamaran,2,Displacement catamaran,Sail + twin inboard diesels,42,25.3,4.1,12200,Fiberglass (FRP),2,Inboard diesel,Diesel,1010,1,Fractional sloop (catamaran),4,8,2019,495000,United States,Lagoon,Lagoon 42,Used - Excellent,1240,10.5,7.5,600,600,600,True,True,False,1,0.6,92,91,93,46,False,"2019 Lagoon 42, 4-cabin/4-head owners’ layout in excellent condition, thoughtfully outfitted for comfortable cruising and liveaboard life. The Lagoon 42 is renowned for its balance of performance and comfort, with a generous 25'3"" beam for exceptional stability, wide walkarounds, and a single starboard helm with great visibility. Under sail, the 1,010 sq ft sail plan and efficient hulls deliver 7–9 knots on a reach, with bursts over 10 knots in favorable conditions. Under power, twin inboard diesels provide reliable maneuverability and economical cruising. Mechanical and systems: - Engines: Twin Yanmar 4JH45 (45 hp each), approx. 1,240 hours; recent full services (oil, filters, impellers) in 2025. - Drives: Saildrives serviced 2024; new seals and anodes 2024. - Generator: Onan 9 kW diesel genset with sound shield (approx. 980 hrs). - Electrical: 600 Ah lithium house bank (new 2023), 120A alternators, 3,000 W inverter/charger, 1,000 W rooftop solar with MPPT controllers, 50 A shore power. - Water: 600 L freshwater capacity, hot water heater, 100 L/hr watermaker (2022). - HVAC: Full cabin air conditioning and reverse-cycle heat. Sailing and deck: - Square-top mainsail and self-tacking jib; UV covers in good condition. - Electric halyard winch, upgraded running rigging (2023), standing rig inspection 2024. - Ground tackle: 25 kg primary anchor on 80 m (8 mm) chain plus secondary anchor. - Cockpit sunshade, foredeck lounge, and composite cockpit table; transom swim platforms with ladders and hot/cold cockpit shower. Electronics and nav: - Suite centered on Raymarine Axiom MFDs, Quantum radar, AIS transceiver (Class B), autopilot with gyro, wind/depth/speed sensors, VHF with remote mic, and WiFi connectivity. Stereo with cockpit and salon zones. Interior: - 4 cabins with queen berths; 4 private heads with separate showers. - Galley up with 3-burner cooktop, oven, large fridge/freezer, and ample storage. - Salon with panoramic windows and convertible dinette; LED lighting throughout. Safety and extras: - Dedicated liferaft (8-person, serviced 2023), EPIRB (battery 2023), jacklines, offshore PFDs with tethers, drogue, and full offshore flare kit. Comprehensive spares and tool kit included. Performance and range: - Cruising at ~7.5 knots under power; approximately 600 nm range on 600 L diesel at conservative RPMs. Under sail, the boat is notably quick for the size while remaining comfortable and stable. Recent care: - Bottom paint and prop speed 2024. - Canvas/Isinglass refreshed 2023. - All routine services up to date; records available for inspection. Location: South Florida, USA. Private viewings by appointment. This Lagoon 42 is turnkey for the season—an ideal balance of volume, efficiency, and bluewater capability, with the right upgrades for extended cruising.",2025-11-14T10:12:00Z
catamaran_012.pdf,LAG-450F-2017-FTL-000982,Sailing Catamaran,2,Catamaran,Sail + twin inboard diesel,45.8,25.75,4.3,15500,Fiberglass (GRP),2,Inboard,Diesel,1432,1,Sloop (fractional),4,8,2017,589000,United States,Lagoon,450 F,Used - Excellent,2150,10,7.5,700,1040,700,True,True,True,1,0.563,89,86,90,42,False,"Immaculate 2017 Lagoon 450 F flybridge sailing catamaran, privately owned and never bareboat chartered, now available in South Florida. The 450 F is renowned for its comfort, volume, and blue-water capability, offering a huge salon with panoramic visibility, expansive cockpit, and a true flybridge helm for superb sightlines under sail and power. This 4-cabin, 4-head layout sleeps 8 in queen cabins, with additional single berths in the forepeaks for crew or storage. The airy salon features a convertible dinette, U-shaped galley with 3-burner stove/oven, large top-opening fridge/freezer, and generous storage. Wide side decks, high bridge deck clearance, and protective hardtop make passagemaking safe and dry. Power is by twin Yanmar 4JH45 (45 hp each) inboard diesels with approximately 2,150 hours, offering 7.5-knot economical cruising and 10-knot sprint capability. Sail plan includes a full-batten mainsail and furling genoa (approx. 1,432 sq ft combined), with all lines led to the flybridge for easy shorthanded operation. Ground tackle upgraded with 33 kg Rocna anchor, 100 m chain, and powered windlass. Equipment highlights: - Onan 11 kW generator (approx. 1,200 hours) - 48,000 BTU reverse-cycle air conditioning - 1200 W solar array with MPPT controllers - 600 Ah LiFePO4 house bank, 80 A alternators, 60 A shore charger, 2000 W inverter/charger - Watermaker ~60 L/h - B&G electronics suite: Zeus chartplotter, 4G radar, AIS transceiver, autopilot, wind/depth/speed - Safety gear to offshore standard: 8-man liferaft (2023 service), EPIRB, jacklines, offshore PFDs, flares - Tender: 3.2 m RIB with 15 hp outboard, davits and high-capacity bridle - Additional: cockpit sunshades, helm enclosure, cockpit fridge, freshwater transom shower, underwater lights Recent maintenance and upgrades (2022–2024) include new house lithium bank, solar expansion, new standing/running rigging inspection, mainsail track service, heat exchanger service, shaft seals, and new bottom paint (2024). Turn-key and cruise-ready with an impressive electronics and safety package. Competitively priced at $589,000 for a clean, well-maintained 450 F in excellent condition. Inspections strongly encouraged. Broker Notes: Additional photos available upon request Authorized Signature Contact: +1-871-828-9765",2025-11-14T10:23:00Z
catamaran_013.pdf,LAG450F-2016-1092US,Sailing Catamaran,2,Catamaran (displacement),Twin inboard diesel saildrives,45.8,25.75,4.3,15500,Fiberglass (GRP),2,"Inboard, Yanmar 4JH45 (45 hp each)",Diesel,1550,1,Fractional sloop (Marconi),4,8,2016,529000,United States,"Lagoon (CNB, Bordeaux, France)",450 F,Used - Excellent,2150,10.5,7.5,750,1040,700,True,True,True,1,0.56,92,87,90,38,False,"2016 Lagoon 450 F in excellent condition, professionally maintained and ready to cruise. This highly regarded 45-foot flybridge sailing catamaran blends comfort, performance, and reliability for bluewater or coastal cruising. The 4-cabin, 4-berth layout offers spacious queen cabins with ensuite heads, large salon windows for panoramic views, and a U-shaped galley up with ample refrigeration and storage. The flybridge helm provides superb visibility with all lines led aft for safe, short-handed sailing. Powered by twin Yanmar 4JH45 45 hp diesels on saildrives (approx. 2,150 hrs), she cruises efficiently at 7–8 knots with a practical range around 750 nm under power. The rig is a fractional sloop with a fully battened mainsail and roller-furling genoa; total sail area about 1,550 sq ft keeps passages quick and comfortable. Notable upgrades and equipment include an Onan generator (11 kW), multi-zone air conditioning, electric winches, a robust Raymarine electronics s",2025-11-14T10:30:00Z
catamaran_014.pdf,CAT-2019-LAG42-115,Sail (Sailing Catamaran),2,Catamaran,Sail + Twin Inboard Diesels,42,25.3,4.1,12100,Fiberglass (GRP),2,Yanmar 4JH57 inboard,Diesel,1345,1,Fractional sloop (self-tacking jib),4,8,2019,529000,United States,Lagoon (Groupe Beneteau),Lagoon 42,Used - Excellent,1150,14,7.5,700,600,600,True,True,False,1,0.6,90,88,92,38,False,"Turnkey, late-model Lagoon 42 in the desirable 4-cabin/4-head layout. Built in 2019 by Lagoon (Groupe Beneteau) and meticulously maintained, this 42-footer blends bluewater capability with effortless short-handed sailing. With a generous 1,345 sq ft sail plan, a square-top mainsail, and self-tacking jib, she is easy to handle while delivering lively performance. Expect comfortable 7–8 knots under sail and up to 14 knots in favorable conditions.
Power comes from twin Yanmar 4JH57 inboard diesels (57 hp each) with approximately 1,150 hours. A 7.5 kW Onan generator supports full onboard systems at anchor, including air conditioning in all cabins and salon. With 600 L fuel and 600 L water capacity, plus efficient hulls and reliable systems, she’s ready for island-hopping or extended cruising. Typical range under power is about 700 nm at 6–7 knots using conservative engine settings.
Equipment and highlights:
- Layout: 4 cabins / 4 heads, light oak interior, large salon with 360° views
- Rig/Sails: Fractional sloop with square-top mainsail, self-tacking jib; Code 0 furler ready
- Deck/Handling: Starboard helm with excellent visibility, electric winch for mainsail halyard, dedicated dinghy davits
- Engines: Twin Yanmar 4JH57 (57 hp) inboards; saildrives serviced and zincs updated during recent haul-out
- Genset/Power: Onan 7.5 kW generator; 12V/110V distribution; inverter/charger; robust house battery bank
- Electronics (Raymarine): Axiom 12 MFD at helm, Evolution autopilot, i70 instruments, AIS transceiver, Quantum radar, VHF with wireless remote
- Comfort: Air conditioning throughout, large U-shaped galley with 3-burner stove/oven, top-loading freezer + front-opening refrigerator
- Safety: Offshore liferaft (recently serviced), EPIRB, jacklines, flares, fire extinguishers, CO/smoke detectors, manual and electric bilge pumps
- Tender: RIB dinghy on davits with outboard (details available on request)
- Recent service: Bottom paint and saildrive service completed in 2025; engines and generator fully serviced; standing and running rig checks up to date
Why this boat:
- The Lagoon 42 is among the most sought-after cruising cats in its class, appreciated for its blend of volume, comfort, and simple sail handling
- Popular 4-cabin charter-ready or family-cruiser layout with private heads
- Comprehensive electronics and safety package for confident coastal or passagemaking use
- Clean cosmetics, straight gelcoat, and routinely maintained machinery
This 2019 Lagoon 42 presents as an excellent, well-equipped example with low hours and the right options for serious cruising or premium charter. Available to view in the United States, with comprehensive photo set and maintenance records on file.
Broker Notes: Additional photos available upon request
Authorized Signature Contact: +1-687-251-7069",2025-11-15T00:00:00Z
catamaran_015.pdf,LAG450F-2018-0615,Sailing Catamaran,2,Catamaran,Sail + Twin Inboard Diesel,45.9,25.9,4.3,15500,Fiberglass (GRP),2,"Inboard diesel, Yanmar 4JH57 (57 hp each)",Diesel,1500,1,"Fractional sloop (full-batten mainsail, furling genoa)",4,8,2018,615000,United States,Lagoon (CNB Bordeaux),Lagoon 450 F (Flybridge),Used — Excellent,2130,9.5,7.5,750,1040,700,True,True,True,1,0.56,92,88,90,42,False,"This 2018 Lagoon 450 F presents an exceptional opportunity to own one of the most sought-after cruising catamarans in her class. Built by Lagoon at the CNB Bordeaux yard, the 450 F blends comfort, performance, and ease of handling in a proven flybridge design. With 4 cabins and 4 heads, she’s ideally configured for family cruising or boutique charter, offering generous volume, a safe deck layout, and excellent visibility from the flybridge helm. The twin Yanmar 4JH57 inboard diesels (57 hp each) show approximately 2,130 hours and have been professionally maintained on schedule. Under power, expect a reliable 7.5-knot cruise with fuel-sipping efficiency; combined with 1,040 liters of diesel, range is approximately 750 nautical miles in moderate conditions. Under sail, the fractional sloop rig—full-batten mainsail and furling genoa—offers balanced handling and spirited passages, with about 1,500 sq ft of working sail area. The shallow 4.3-foot draft opens up gunkholes and sandy anchorages that deeper-keel monohulls can’t reach. On deck, the 450 F’s flybridge delivers a commanding helm position with excellent sightlines, full engine controls, and B&G instrumentation. The cockpit and saloon are on one level for seamless indoor-outdoor living, with a large dining table aft and an inviting forward lounge. Inside, the saloon is bright and airy with panoramic windows, a proper nav station, and a galley-up layout that keeps the cook in the social heart of the boat. Comfort systems are dialed in for extended cruising: a factory Onan generator (approx. 11 kW) powers full-boat air conditioning, and the 700-liter water capacity pairs well with an installed watermaker (commonly 100–120 L/h units on this model; verify specific brand and output). The boat is equipped with practical cruising upgrades often seen on this platform—solar array on the bimini, high-output alternators, and robust davits for the tender. Safety inventory typically includes a recent 8–10 person liferaft, EPIRB, jacklines, and updated offshore PFDs, reflected by a strong safety_gear_score of 90. Electronics are comprehensive and current: B&G Zeus plotter at the helm, B&G radar and AIS, autopilot with remote, multi-function wind/depth/speed displays, and VHF with remote mic. This integrated package contributes to the solid electronics_score of 88 and supports confident passagemaking. Highlights: Proven Lagoon 450 F flybridge layout with single helm for simplified handling; Twin Yanmar 4JH57 diesels, 57 hp each (approx. 2,130 hours); Fuel 1,040 L; Water 700 L; practical 750 nm motoring range at 7.5 kn; Full-batten mainsail and furling genoa (approx. 1,500 sq ft total sail area); 4 cabins / 4 heads; sleeps 8 in cabins plus saloon convertible if needed; Onan generator, air conditioning throughout, watermaker; B&G electronics suite with radar, AIS, autopilot, and multifunction displays; Flybridge helm with excellent visibility; safe, wide decks; shallow 4.3 ft draft; Fiberglass (GRP) construction; displacement approx. 15,500 kg; Brand popularity score 92—one of the most in-demand cruising cats. This Lagoon 450 F is turnkey for bluewater or island-hopping adventures and shows the careful ownership and maintenance that discerning buyers expect. Priced competitively at $615,000 USD and located in the United States, she’s ready for survey and sea trial. Inquire for the full photo set (42 images), maintenance records, and a detailed inventory of spares, tender/outboard, and cruising gear. Broker Notes: Additional photos available upon request.",2025-11-15T14:30:00Z
catamaran_016.pdf,LAG42-2019-FTL-3745,Sail,2,Catamaran,Sail + Twin Inboard Diesel (Yanmar 45 hp each),42,25.3,4.1,12100,Fiberglass (GRP),2,Inboard,Diesel,936,1,Fractional sloop,3,6,2019,489000,United States,"Lagoon Catamarans (CNB Bordeaux, France)",Lagoon 42 Owner’s Version,Used - Excellent,1480,12.5,7.5,600,600,600,True,True,False,1,0.6,90,85,92,42,False,"This 2019 Lagoon 42 Owner’s Version presents a rare opportunity to acquire one of the most sought-after cruising catamarans in excellent condition, US-based and ready to cruise. The 3-cabin, 3-head layout provides a luxurious owner’s suite in the starboard hull with a dedicated head and spacious shower, while the port hull offers two comfortable guest cabins with en-suite heads. The generous saloon features panoramic windows, a U-shaped galley with a large two-drawer fridge/freezer, and excellent ventilation.
The Lagoon 42 is known for its balanced performance, ease of handling, and comfort at anchor. A self-tacking jib and a fully-battened mainsail deliver efficient sail performance, while the raised starboard helm keeps all lines within easy reach for shorthanded sailing. Under power, twin Yanmar 45 hp inboards (approx. 1,480 hours) provide reliable propulsion with economical fuel burn. With 600 L of diesel and 600 L of freshwater, plus an Onan 7.5 kW generator and air conditioning, this boat is well-equipped for extended cruising.
Highlights and equipment:
- Sails and rigging: fully-battened mainsail with lazy bag and lazy jacks; self-tacking jib; electric halyard winch; composite bowsprit and gear for Code 0 (sail not included)
- Deck and handling: electric windlass with 25 kg Rocna anchor and 80 m chain; wide side decks; forward lounge; cockpit sunshades; cockpit table; swim ladders; hot/cold transom shower
- Engines and systems: twin Yanmar 4JH45 inboards; Saildrives with folding props; Onan 7.5 kW generator (~900 hrs); 16k BTU + 12k BTU air conditioning; 60 A alternators; shore power with charger/inverter
- Tankage: 600 L diesel, 600 L freshwater, 2 x holding tanks
- Electronics: Raymarine Axiom MFD at helm, Raymarine radar, AIS Class B transceiver, Raymarine autopilot, depth/speed/wind instruments, VHF with cockpit remote, GPS, stereo with cockpit speakers
- Electrical: 400 Ah AGM house bank (recent), separate engine start batteries, solar array 600 W with MPPT controllers, LED interior/exterior lighting
- Interior: owner’s suite with island berth, desk, and large lockers; two guest cabins; three electric flush heads; dedicated shower stalls; marine refrigerator + freezer; three-burner stove and oven; microwave; ample storage
- Safety: offshore PFDs, jacklines, EPIRB, liferaft (service due), flares, fire extinguishers, CO/smoke detectors, manual and electric bilge pumps
Performance and range:
- Cruising comfortably at 7–8 knots under sail or 7.5 knots under power
- Approximate range under power up to 600 nm at conservative RPM and favorable conditions
- Max speed observed under sail ~12.5 knots in ideal conditions
Condition notes:
- Professionally maintained with service records; engines and generator serviced on schedule
- Recent bottom paint and Saildrive service
- Sails and running rigging in very good condition; canvas clean and intact
- Turn-key and cruise-ready with spares aboard
Ideal for a couple or family seeking a proven, comfortable, and efficient bluewater-capable catamaran with a premium brand pedigree and a thoughtful owner’s layout.",2025-11-15T00:00:00Z
catamaran_017.pdf,LGN450F-2017-FTL-000873,Sail,2,Catamaran (multi-hull),Sail + Twin Inboard Diesel,45.8,25.9,4.3,15500,Fiberglass (GRP),2,Inboard diesel,Diesel,1399,1,Fractional sloop,4,8,2017,569000,United States,Lagoon Catamarans (Groupe Beneteau),Lagoon 450 F,Used - Excellent,2100,9.5,7.5,900,1040,700,True,True,True,1,0.566,92,88,90,42,False,"Exceptionally maintained 2017 Lagoon 450 F (Flybridge) located in Fort Lauderdale, Florida, ready for bluewater cruising or luxurious liveaboard life. This sought-after model balances performance, comfort, and ease of handling with an elevated flybridge helm, expansive salon, and four spacious queen cabins—each with an en-suite head and separate shower. Powered by twin Yanmar 4JH57 inboard diesels (57 hp each, approx. 2,100 hours), the boat cruises efficiently at 7–8 knots and carries 1,040 liters of fuel for an approximate 900 nm motoring range under economical settings. Under sail, the 1,399 sq ft sail plan (full-batten mainsail and furling genoa) delivers dependable passage-making and easy reefing from the helm. A shallow 4'3"" draft expands your anchorage options throughout the Bahamas and Caribbean. The yacht is fully outfitted for comfort: an Onan 13.5 kW generator supports multi-zone air-conditioning, induction-ready galley appliances, and household-style amenities. The bright, 360-degree salon features a large settee and nav station, while the cockpit and forward lounge offer multiple entertaining areas. The flybridge provides excellent visibility, dedicated seating, and integrated sail controls. Electronics include a Raymarine Axiom MFD, radar, AIS transceiver, below-decks autopilot, wind/depth/speed instruments, VHF with DSC, and a backup GPS—earning a strong electronics score. Safety inventory is equally robust with an 8-person liferaft (recently serviced), EPIRB, jacklines, MOB recovery gear, and a full complement of PFDs and flares. Highlights: - Popular 4-cabin, 4-head owner/charter layout with 8 permanent berths - Twin Yanmar 57 hp engines with low, balanced hours - Onan 13.5 kW generator; multi-zone air conditioning - Flybridge helm with excellent visibility and lounging space - Raymarine electronics suite: MFD, radar, AIS, autopilot, instruments - Furling genoa, full-batten main; running rigging in good order - Large tankage: 1,040 L fuel, 700 L water - Safety package: 8p liferaft (recent service), EPIRB, MOB gear - Meticulous maintenance and detailed service logs available This Lagoon 450 F presents in excellent condition with recent services, clean surveys available for qualified buyers, and a comprehensive spares kit onboard. Turn-key and cruise-ready. Broker Notes: Additional photos available upon request",2025-11-15T09:30:00Z
catamaran_018.pdf,CTM-20251115-001,Sail - Catamaran,2,Catamaran,Sail (mainsail + genoa) with twin diesel inboards,42.0,25.3,4.1,12100,Fiberglass (GRP),2,Inboard,Diesel,1011,1,Fractional sloop,3,6,2019,559000,United States,Lagoon Catamarans (CNB/Beneteau Group),Lagoon 42,Used - Excellent,1180,10.0,7.5,500,600,600,True,True,False,1,0.6,9.0,8.6,8.2,48,False,"This 2019 Lagoon 42 Owner’s Version is a turn-key bluewater cruising catamaran that blends comfort, performance, and modern design. With the signature Lagoon raised helm and the mast stepped aft for easy sail handling, she is set up for a couple or small family to cruise efficiently and safely. The 3-cabin, 3-head layout provides a spacious owner’s suite to starboard with a large island berth, private head with separate shower, dedicated desk/vanity, and abundant storage. The port hull features two guest cabins, each with en-suite heads and natural light from large hull windows. The salon offers a panoramic view, U-shaped settee, convertible dining, and a well-appointed galley up with twin stainless sinks, a 3-burner stove/oven, top/front-load refrigeration, and ample counter space for meal prep underway. Under sail, the fractional sloop rig and self-tacking headsail make for forgiving single/short-handed passages. Under power, twin Yanmar 4JH45 45 hp diesels (approx. 1,180 hours) deliver a comfortable 7.5-knot cruise and up to 10 knots when needed. With 600 L of fuel and efficient engines, expect roughly 500 nm of range at displacement speeds. Her shallow 4.1 ft draft opens up gunkholing options inaccessible to deeper monohulls. Notable equipment includes an Onan 9 kW diesel generator (generator_onboard: true) supporting full-boat air conditioning, battery charging, and galley loads at anchor. The electronics suite is cruising-ready with a large color chartplotter at the helm, broadband radar, AIS transceiver, autopilot with remote, wind/depth/speed instruments, VHF with DSC, and cockpit repeaters. Safety is equally well addressed with off-shore PFDs, jacklines, EPIRB, liferaft cradle (raft not included), and a full complement of flares and extinguishers. Top features at a glance: - Spacious owner’s-suite layout (3 cabins / 3 heads) - Sail plan approx. 1,011 sq ft with easy-handling controls led to helm - Twin Yanmar 45 hp diesels, low hours, excellent service history - Onan 9 kW generator; full air conditioning throughout - 600 L fuel / 600 L water; efficient cruiser with ~500 nm motoring range - Large cockpit with hardtop, wide side decks, and excellent visibility from helm - Swim platforms with ladder and transom showers; davits for tender - Non-flybridge design for reduced windage and lower center of gravity Condition notes: - Cosmetics excellent inside and out; gelcoat shows high gloss with no stress cracking observed in high-load areas - Rigging inspections up to date; sails in very good condition with minimal UV wear - Engines and generator serviced on schedule; clean bilges; dry machinery spaces - Full records and manuals on board This Lagoon 42 is a sought-after size in the modern cruising cat market, prized for livability, easy handling, and resale strength. She is US-based and ready for winter cruising, Bahamas, or a comfortable liveaboard lifestyle. Showings available by appointment.",2025-11-15T14:22:00Z
catamaran_019.pdf,CAT-ELBA45-2020-FTL-001,Sailing Catamaran,2,Catamaran (multihull),Sail + twin inboard diesel,44.1,24.8,3.9,14000,Fiberglass (GRP),2,Volvo Penta D2-50 inboard diesels (50 hp each),Diesel,1335,1,Fractional sloop (fully-battened mainsail + furling genoa),3,6,2020,785000,United States,Fountaine Pajot,Elba 45 Owner's Version,Used - Excellent,1120,15,8.5,700,470,700,True,True,False,1,0.56,92,86,90,58,False,"2020 Fountaine Pajot Elba 45 Owner’s Version in exceptional condition, privately owned and never chartered. This 3-cabin/3-head layout offers a luxurious owner’s suite to starboard with a spacious head and separate shower, plus two comfortable guest cabins to port. The Elba 45 is renowned for its bright, airy salon, efficient galley-up with excellent storage, and wide, safe decks. A raised helm to port provides superb visibility and easy single/short-handed sailing. Sail plan features a fully-battened mainsail and furling genoa delivering excellent performance; reaching speeds into the teens in favorable conditions and comfortable passagemaking at 7–9 knots. Twin Volvo Penta D2-50 diesels (50 hp each) with approx. 1,120 hours are clean and professionally serviced. Onboard power is supported by a 7 kW Onan generator, 48,000 BTU air conditioning throughout, and a robust 12V/110V electrical system. Electronics include B&G Zeus3 MFD at the helm, B&G radar, AIS transceiver, autopilot, wind/depth/speed instruments, VHF with remote handset, and a bow-facing camera for docking. Safety gear is comprehensive: offshore life raft (service current), EPIRB, jacklines, Category I flares, fire suppression, and high-capacity bilge pumps. Recent updates include new running rigging (2024), bottom paint and prop-speed (2025), engine and genset services (2025), and upgraded house batteries. Additional highlights: electric winch for mainsail, Code 0 ready tack point, cockpit sunshades, teak cockpit table, cockpit fridge, and a stainless tender davit system. US-documented vessel, located in Fort Lauderdale, Florida, and ready for immediate cruising.",2025-11-15T10:24:00Z
catamaran_020.pdf,CTM-2019-LAG42-FTL-0007,Sailing Catamaran,2,Catamaran (multihull),Sail + twin inboard diesel,42.0,25.3,4.1,12500,Fiberglass (GRP),2,Inboard saildrive,Diesel,1012,1,Fractional sloop (catamaran),4,8,2019,529000,United States,Lagoon (Groupe Beneteau),Lagoon 42,Used - Very Good,1180,10.5,7.8,350,600,600,True,True,False,1,0.6,92,89,90,44,False,"This 2019 Lagoon 42 presents as a clean, well-optioned 4-cabin/4-head cruising catamaran with the sought-after Yanmar 4JH57 (57 hp) engine upgrade and a comprehensive bluewater package. Designed by VPLP with a powerful yet easily managed fractional rig, the Lagoon 42 is renowned for its balanced performance, expansive living spaces, and excellent cockpit-to-salon flow. Accommodations and layout: - 4 queen cabins, each with ensuite head and separate shower - Bright main salon with panoramic windows, convertible dinette, and U-shaped galley up - Large aft cockpit with teak table, sunshades, and direct access to the helm - Raised starboard helm with excellent sightlines, engine controls, B&G electronics suite, and electric winch Sailing and deck gear: - Square-top mainsail and self-tacking jib (total approx. 1,012 sq ft) - Electric halyard winch, manual sheet winches, and traveler on coachroof - Code 0 on furler (performance downwind option) - Rigid composite bimini with helm enclosure and integrated lighting - Stainless steel davits with 10–11 ft RIB dinghy and 15 hp outboard (included) Mechanical and electrical: - Twin Yanmar 4JH57 (57 hp each), saildrives (approx. 1,180 hours), last serviced Q2 2025 - Onan 7.5 kW generator (approx. 1,050 hours) - 48,000 BTU air conditioning (multiple zones) - 600 L diesel, 600 L fresh water, Seaflo watermaker (approx. 60 L/hr) - 800 W solar on arch with MPPT charging - AGM house bank with dedicated engine and genset start batteries - Max cruising under power ~7.8 kn, economy range ~350 nm on main tanks Navigation and electronics (B&G package): - Zeus 12"" MFD at helm with integrated GPS/plotter - 4G radar, AIS transceiver, autopilot with remote, depth/speed/wind sensors - VHF with cockpit remote mic, WiFi router and NMEA 2000 backbone - Fusion stereo with salon and cockpit zones Safety and extras: - Offshore 8-person liferaft (service 2023), EPIRB, jacklines, offshore PFDs with tethers - Flares kit, fire extinguishers, engine room automatic fire suppression - Electric windlass with 100 m (10 mm) chain and 25 kg anchor - Cockpit cushions, sunshades, transom shower, and full canvas package - Extensive spares inventory and manuals Why this Lagoon 42: - Desirable 57 hp engine option and generator/AC for true liveaboard comfort - Practical 4-cabin/4-head layout for family cruising or premium charter revenue - Quality nav/electronics and safety kit ready for immediate coastal or extended cruising - Lagoon’s strong resale and global service network This is a turn-key, professionally maintained Lagoon 42 showing light, careful use and consistent servicing. Available for private inspection by appointment. Detailed maintenance logs and additional photos upon request. Broker Notes: Additional photos available upon request",2025-11-15T14:32:00Z
